,NeighborhoodBogota,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
733,FONTIBÓN,4.6832,-74.1479,El Market Colombia,4.697831820256406,-74.14015331330228,Gift Shop
734,FONTIBÓN,4.6832,-74.1479,Juan Valdez Café,4.6973643,-74.14276,Coffee Shop
735,FONTIBÓN,4.6832,-74.1479,Movich Buro 26,4.689655416998871,-74.13010583213253,Hotel
736,FONTIBÓN,4.6832,-74.1479,Hotel Habitel,4.688067330212577,-74.13038333420947,Hotel
737,FONTIBÓN,4.6832,-74.1479,Crepes & Waffles,4.663777956392484,-74.13108346755028,Ice Cream Shop
738,FONTIBÓN,4.6832,-74.1479,Farmatodo,4.672128691591091,-74.12554726421969,Pharmacy
739,FONTIBÓN,4.6832,-74.1479,parque la giralda,4.681137037495718,-74.13929315359836,Park
740,FONTIBÓN,4.6832,-74.1479,A Bordo,4.70135345803203,-74.14364893823674,Airport Service
741,FONTIBÓN,4.6832,-74.1479,Café Oma,4.6985010731903865,-74.1452068017922,Breakfast Spot
742,FONTIBÓN,4.6832,-74.1479,International Connections Security,4.698587890562913,-74.14141876485239,Airport Service
743,FONTIBÓN,4.6832,-74.1479,Toledo Pastelería,4.682066,-74.133603,Tea Room
744,FONTIBÓN,4.6832,-74.1479,Terminal Aereo Simon Bolivar - Avianca Services,4.685538480769458,-74.12549565071588,Airport
745,FONTIBÓN,4.6832,-74.1479,Top Sushi Wok,4.691265280608282,-74.13668632507324,Sushi Restaurant
746,FONTIBÓN,4.6832,-74.1479,Sala VIP LATAM,4.698651333342757,-74.14135057732778,Airport Lounge
747,FONTIBÓN,4.6832,-74.1479,Juan Valdez Café,4.69715035679637,-74.14101004600525,Coffee Shop
748,FONTIBÓN,4.6832,-74.1479,Pain Du Roi  Du Café,4.6647128520447465,-74.13508058629154,Café
749,FONTIBÓN,4.6832,-74.1479,Sala VIP Aeropuerto Internacional El Dorado,4.700417464404804,-74.1434792268563,Airport Lounge
750,FONTIBÓN,4.6832,-74.1479,Hotel City Express,4.680946831948104,-74.12209643860332,Hotel
751,FONTIBÓN,4.6832,-74.1479,Mis Carnes Parrilla - Portal de la Sabana,4.671254058801125,-74.15278573523568,BBQ Joint
752,FONTIBÓN,4.6832,-74.1479,KFC Fontibón,4.671377063382736,-74.15275706525206,Fried Chicken Joint
753,FONTIBÓN,4.6832,-74.1479,Juan Valdez Café,4.693489398815304,-74.1347336769104,Café
754,FONTIBÓN,4.6832,-74.1479,Sandwich Qbano Fontibón,4.6712162533419646,-74.15280867121942,Sandwich Place
755,FONTIBÓN,4.6832,-74.1479,Popsy Hayuelos,4.6638070651760914,-74.13056517577408,Ice Cream Shop
756,FONTIBÓN,4.6832,-74.1479,Donde la Sra Delia,4.680765915868636,-74.13436427386532,BBQ Joint
757,FONTIBÓN,4.6832,-74.1479,Sala Vip American Airlines,4.700203727017054,-74.14257894231508,Airport Lounge
758,FONTIBÓN,4.6832,-74.1479,Punta Camaron,4.673152033877955,-74.13902363607562,Seafood Restaurant
759,FONTIBÓN,4.6832,-74.1479,Hamburguesas El Corral,4.67138280066433,-74.15326739030066,Fast Food Restaurant
760,FONTIBÓN,4.6832,-74.1479,The Marketplace By Wolfgang Puck,4.696629,-74.138289,Café
761,FONTIBÓN,4.6832,-74.1479,Papa John’s,4.697375,-74.142372,Pizza Place
762,FONTIBÓN,4.6832,-74.1479,Buffalo Wings,4.663721438789792,-74.13133444233014,Wings Joint
763,FONTIBÓN,4.6832,-74.1479,Café Gourmet,4.69862601884924,-74.1440659472876,Café
764,FONTIBÓN,4.6832,-74.1479,Juan Valdez Café,4.663964750744854,-74.13051513687662,Coffee Shop
765,FONTIBÓN,4.6832,-74.1479,BODYTECH,4.663959303302564,-74.13140473926197,Gym
766,LOS MÁRTIRES,4.610042,-74.091128,El Viejo Rancho Tolimense,4.610749872265807,-74.09328313918797,Latin American Restaurant
767,LOS MÁRTIRES,4.610042,-74.091128,Plaza de Mercado de Paloquemao,4.61615840652022,-74.08441826923635,Farmers Market
768,LOS MÁRTIRES,4.610042,-74.091128,Ventolini,4.618732193899985,-74.08666393101433,Restaurant
769,LOS MÁRTIRES,4.610042,-74.091128,Panadería Kuty,4.59970810254545,-74.09492403880748,Bakery
770,LOS MÁRTIRES,4.610042,-74.091128,Crepes & Waffles,4.6180006619227525,-74.0864649900428,Creperie
771,LOS MÁRTIRES,4.610042,-74.091128,Pescaderia Mar Y Mar,4.6142572877912915,-74.10232956285506,Seafood Restaurant
772,LOS MÁRTIRES,4.610042,-74.091128,Restaurante León,4.6145095166318315,-74.10373111578258,South American Restaurant
773,LOS MÁRTIRES,4.610042,-74.091128,Pescaderia Marineros,4.614158208300813,-74.10229637358282,Seafood Restaurant
774,LOS MÁRTIRES,4.610042,-74.091128,El Fogón Llanero,4.604273203663093,-74.09546317992564,Steakhouse
775,LOS MÁRTIRES,4.610042,-74.091128,Brazzeiro Rodizio Do Brasil,4.617983256806231,-74.08633127867378,Brazilian Restaurant
776,LOS MÁRTIRES,4.610042,-74.091128,Cafe Dela Fonda,4.6178382150498365,-74.07777837971501,Café
777,LOS MÁRTIRES,4.610042,-74.091128,El Manolo,4.605826973375208,-74.07587130345829,BBQ Joint
778,LOS MÁRTIRES,4.610042,-74.091128,moffis,4.599558634468616,-74.09871638105602,Café
779,LOS MÁRTIRES,4.610042,-74.091128,Hilton,4.628499,-74.091045,Hotel
780,LOS MÁRTIRES,4.610042,-74.091128,Iglesia de San Francisco,4.601907599730002,-74.07295721593536,Historic Site
781,LOS MÁRTIRES,4.610042,-74.091128,Pasaje Rivas,4.599417981224898,-74.07803583893877,Arts & Crafts Store
782,LOS MÁRTIRES,4.610042,-74.091128,Domino's Pizza,4.602982825216387,-74.10146407011216,Pizza Place
783,LOS MÁRTIRES,4.610042,-74.091128,La Toscana - Panadería y Pastelería,4.628976562498573,-74.08772222738078,Bakery
784,LOS MÁRTIRES,4.610042,-74.091128,Teatro Colón,4.596540220706766,-74.0745383164652,Theater
785,LOS MÁRTIRES,4.610042,-74.091128,Museo del Oro del Banco de la República,4.601919548658473,-74.07194146269184,History Museum
786,LOS MÁRTIRES,4.610042,-74.091128,Arte y Pasión,4.6030877381296085,-74.07338285244361,Café
787,LOS MÁRTIRES,4.610042,-74.091128,Centro Cultural Gabriel García Márquez,4.597693839626869,-74.07428510390115,Cultural Center
788,LOS MÁRTIRES,4.610042,-74.091128,Arte y Pasión Café,4.598503776405138,-74.07750529525691,Café
789,LOS MÁRTIRES,4.610042,-74.091128,Centro Cultural Teatro Municipal Jorge Eliécer Gaitán,4.608621157949594,-74.07053063846604,Theater
790,LOS MÁRTIRES,4.610042,-74.091128,Museo Botero,4.596704846677457,-74.07316480698015,Art Museum
791,LOS MÁRTIRES,4.610042,-74.091128,Centro Historico La Candelaria,4.600943145640182,-74.07907789504927,Historic Site
792,LOS MÁRTIRES,4.610042,-74.091128,Museo de Arte del Banco de la República,4.596319243565792,-74.07341804246981,Art Museum
793,LOS MÁRTIRES,4.610042,-74.091128,Restaurante El Poblado,4.627852,-74.08584,Latin American Restaurant
794,LOS MÁRTIRES,4.610042,-74.091128,Panadería y Bizcochería El Cometa,4.608583221789414,-74.07165119342396,Bakery
795,LOS MÁRTIRES,4.610042,-74.091128,Juan Valdez Café,4.59778238461655,-74.074299406049,Coffee Shop
796,LOS MÁRTIRES,4.610042,-74.091128,Centro Comercial Calima,4.618303879276402,-74.08604621887207,Shopping Mall
797,LOS MÁRTIRES,4.610042,-74.091128,Hamburguesas El Corral,4.626574998557146,-74.09470058551234,Burger Joint
798,LOS MÁRTIRES,4.610042,-74.091128,Museo Nacional de Colombia,4.6155448214597765,-74.06830072402954,History Museum
799,LOS MÁRTIRES,4.610042,-74.091128,optica alemana,4.606688499450684,-74.07341766357422,Optical Shop
800,LOS MÁRTIRES,4.610042,-74.091128,Madre salon & cantina familiar,4.598069952759461,-74.07383866335611,Comfort Food Restaurant
801,LOS MÁRTIRES,4.610042,-74.091128,La Puerta Falsa,4.597976587526418,-74.07487823234462,Café
802,LOS MÁRTIRES,4.610042,-74.091128,Farmatodo,4.6031361,-74.1011857,Pharmacy
803,LOS MÁRTIRES,4.610042,-74.091128,Leo Cocina y Cava,4.614607728829146,-74.0690856124495,Restaurant
804,LOS MÁRTIRES,4.610042,-74.091128,El Templo,4.627189600894457,-74.0751104205787,Tea Room
805,LOS MÁRTIRES,4.610042,-74.091128,La Puerta de la Catedral,4.597847777902473,-74.07461068185023,Latin American Restaurant
806,LOS MÁRTIRES,4.610042,-74.091128,FCE Fondo de Cultura Económica Librería,4.597706671719152,-74.07407098716453,Bookstore
807,LOS MÁRTIRES,4.610042,-74.091128,Crepes & Waffles,4.600534188973231,-74.07098426497157,Restaurant
808,LOS MÁRTIRES,4.610042,-74.091128,Casa de Moneda,4.59715921153678,-74.07341593587505,History Museum
809,LOS MÁRTIRES,4.610042,-74.091128,WOK Museo Nacional,4.6161323482680015,-74.06820566210953,Asian Restaurant
810,LOS MÁRTIRES,4.610042,-74.091128,Cinemateca Distrital,4.608639112926065,-74.07054186379814,Movie Theater
811,LOS MÁRTIRES,4.610042,-74.091128,Cevicheria Brisas del Caribe,4.610547634832835,-74.07114860844449,Caribbean Restaurant
812,LOS MÁRTIRES,4.610042,-74.091128,Marandúa,4.603614460669255,-74.06919913744734,Wine Bar
813,LOS MÁRTIRES,4.610042,-74.091128,Teatro Colsubsidio,4.623349894343622,-74.07742648017422,Theater
814,LOS MÁRTIRES,4.610042,-74.091128,Chantonner,4.601783533094991,-74.07141321792845,Deli / Bodega
815,LOS MÁRTIRES,4.610042,-74.091128,Restaurante Florida,4.607428418551867,-74.07089970786758,Restaurant
816,SAN CRISTOBAL,4.5463,-74.0883,Velodromo Primero de Mayo,4.572940989170565,-74.08884647770863,Park
817,SAN CRISTOBAL,4.5463,-74.0883,Parque Entre Nubes,4.539214218649638,-74.09369903223941,Outdoors & Recreation
818,SAN CRISTOBAL,4.5463,-74.0883,DISTRIBUIDORA INDUSTRIAL CAMACHO SAS,4.5627247,-74.0843768,Home Service
819,SAN CRISTOBAL,4.5463,-74.0883,bombonera,4.563464450517331,-74.09594171908309,Basketball Court
820,SAN CRISTOBAL,4.5463,-74.0883,Polideportivo Villa de los Alpes,4.562756363665815,-74.09774273213259,Park
821,SAN CRISTOBAL,4.5463,-74.0883,Centro Comercial Bazar 20 De Julio,4.5724527032977225,-74.09171443285064,Shopping Mall
822,SAN CRISTOBAL,4.5463,-74.0883,TALLER FLORAL,4.52442,-74.08996,Flower Shop
823,USME,4.506709,-74.103958,Bolivariano - Yomasa,4.506723752066716,-74.11291873628372,Bus Station
824,USME,4.506709,-74.103958,Flota La Macarena Yomasa,4.507200877996314,-74.11340049410424,Bus Station
825,USME,4.506709,-74.103958,Yomaza,4.507914789216188,-74.11415180442609,Park
826,USME,4.506709,-74.103958,Panadería Pan Dorado,4.516930741982463,-74.11540428884216,Bakery
827,USME,4.506709,-74.103958,TALLER FLORAL,4.52442,-74.08996,Flower Shop
